"Group Name","Patch Name","Files Changed","Upstream","Tracked-On"
"drivers/external_drivers/camera/drivers/media/pci/atomisp2/css","Camera-ov8858-Fix-purple-stripes.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-28860"
"drivers/external_drivers/camera/drivers/media/pci/atomisp2/css","ov8858-improve-W-A-to-sync-exposure-settings.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-30244"
"drivers/gpio","0001-gpiolib-add-gpiochip_get_desc-driver-function.patch",3,"Yes",""
"drivers/gpio","0002-gpiolib-Allow-GPIO-chips-to-request-their-own-GPIOs.patch",2,"Yes",""
"drivers/gpio","0003-gpio-ACPI-Allocate-ACPI-specific-data-directly-in-ac.patch",1,"Yes",""
"drivers/gpio","0004-gpio-ACPI-Rename-acpi_gpio_evt_pin-to-acpi_gpio_even.patch",1,"Yes",""
"drivers/gpio","0005-gpio-ACPI-Rework-ACPI-GPIO-event-handling.patch",2,"Yes",""
"drivers/gpio","0006-gpio-ACPI-Add-support-for-ACPI-GPIO-operation-region.patch",1,"Yes",""
"drivers/gpio","Add-Crystal-Cove-GPIO-driver.patch",3,"No",""
"drivers/gpio","0020-gpio-ACPI-use-_cansleep-version-of-gpiod_get-set-API.patch",1,"No",""
"drivers/gpio","0001-gpio-ACPI-Use-pin-index-and-bit-length.patch",1,"No","https://jira01.devtools.intel.com/browse/AKP-697"
"drivers/gpio","0021-gpio-CrystalCove-support-virtual-GPIO.patch",1,"No",""
"drivers/gpio","0045-gpio-arizona-Add-support-for-WM8280.patch",1,"Yes",""
"drivers/gpio","0275-gpio-arizona-add-support-for-WM8998-and-WM1814.patch",1,"Yes",""
"drivers/gpio","0349-gpio-arizona-Add-support-for-CS47L24.patch",1,"Yes",""
"drivers/gpio","0002-gpio-virtual-Add-Virtual-GPIO-controller-driver.patch",4,"No",""
"drivers/gpio","GPIO-set-flag-IRQCHIP_SKIP_SET_WAKE.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-28841"
"drivers/gpu/drm/i915","Audio-Add-Intel-direct-dma-hdmi-driver.patch",7,"No",""
"drivers/gpu/drm/i915","0001-Audio-Update-HDMI-Kconfig.patch",1,"No",""
"drivers/gpu/drm/i915","hdmi-audio-Fix-error-handling-on-bad-probe-sequence.patch",1,"No",""
"drivers/gpu/drm/i915","hdmi-audio-Query-for-HDMI-pipe-register-base-address.patch",2,"No",""
"drivers/gpu/drm/i915","Audio-HDMI-Limit-the-max-channels-supported-to-8.patch",1,"No",""
"drivers/gpu/drm/i915","Displayport-infoframe-support-in-Audio-driver.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-30099"
"drivers/gpu/drm/i915","REVERTME-drm-Fix-null-pointer-dereference-in-DRM-mod.patch",1,"No",""
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Fix-NULL-pointer-crash-due-to-.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-4819"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-Do-not-use-TPS3-for-CHV.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Save-and-restore-link-values.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-4819"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Remove-HBR2-from-CHV-upfront-l.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-4819"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-shutdown-function-to-i.patch",6,"No","https://jira01.devtools.intel.com/browse/GMINL-19694"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Fix-i915-shutdown-hang-iss.patch",5,"No","https://jira01.devtools.intel.com/browse/GMINL-19694"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-rework-port-IRQ-handling-.patch",5,"Yes","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-fix-short-vs.-long-hpd-de.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-Rename-DP-training-vswing.patch",2,"Yes","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-rm-useless-DP-DDI-hotplug.patch",2,"Yes","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Add-Phy-lane-stagger-for-DP.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Fix-swing-emphasis-usage.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Calculate-multiplier-value.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Dis-Enable-Phy-in-upfront-link.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Moves-PPS-delay-to-appropr.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Update-pll-values-for-CHT.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-Remove-HBR2-for-CHT.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Selectively-do-upfront-link-tr.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Cleanup-latency-setting.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Update-swing-preemph-level.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FROM_UPSTREAM-VPG-drm-i915-Fix-chv-PCS-DW11-register.patch",1,"Yes","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-Fix-m2-programming-for-CHT.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-5971"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Enable-and-disable-phy-cha.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-8749"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-Re-enable-primary-if-flip-done.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5799"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-Disable-maxfifo-if-zorder-need.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-5799"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Do-not-overwrite-primary-plane.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-6830"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-Fix-for-scheduler-hang-due-to-.patch",1,"Yes","https://jira01.devtools.intel.com/browse/OAM-5743"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-HW-SW-inconsistency-recovery-t.patch",13,"No","https://jira01.devtools.intel.com/browse/OAM-5527"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-Initialise-the-seqno-to-1-inst.patch",2,"Yes","https://jira01.devtools.intel.com/browse/OAM-7939"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Do-NULL-pointer-check-before-d.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-17848"
"drivers/gpu/drm/i915","0005-FOR_UPSTREAM-VPG-drm-i915-Avoid-unneccessary-wakeup-.patch",1,"No",""
"drivers/gpu/drm/i915","0004-FOR_UPSTREAM-VPG-drm-i915-changes-to-simulated-hangs.patch",2,"No",""
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-error-handling-while-c.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-mutex-lock-while-freei.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-program-Func-DBI-reg-for-cmd-m.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Set-GEM-obj-ptr-to-NULL-af.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Fix-for-hang-issues-in-Com.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-support-intel_wait_for_vbl.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Command-mode-Support-with-.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","REVERTME-VPG-drm-i915-In-CMD-mode-Cursor-Plane-alway.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Send-wms-command-for-both-.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-7482"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Avoid-panel-fitter-calculation.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7392"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-When-multiple-planes-are-enabl.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-7475"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Update-vblcount-after-disable-.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9420"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-When-scaling_src_size-changed-.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9734"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-cht-Dont-wait-for-PIPE-OFF.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9520"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-read-dpcd-0-12-link_status.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Save-sink_count-for-tracki.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-read-sink_count-dpcd-alway.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-force-full-detect-on-sink-.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Handle-automated-test-requ.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-force-link-training-when-r.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-EQ-retry-must-be-5-times-o.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Cleanup-test-data-during-l.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Cleanup-panel-IRQ-handling.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Extract-test-reply-to-sepa.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Delay-acknowledging-of-lin.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-read-test-values-for-lane_.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Lane-count-change-detectio.patch",5,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Avoid-optimizing-lane-coun.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Start-link-training-from-m.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Fix-Clock-recovery-sequenc.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Fix-EQ-sequence-in-Link-tr.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Check-EQ-only-if-CR-passed.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Support-for-LT-at-lower-ra.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-fix-for-CRTC-hang-during-m.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Fix-link-training-sequence-for.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Fix-KW-issue-on-encoder-s-NULL.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-10950"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Handle-CHV-link-training-s.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-delay-short-pulse-handling.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Use-fail-safe-mode-when-ed.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-fix-VStart-value-for-6x4-m.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-9749"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Limit-max-resolution-of-CH.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-11860"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Check-for-display-while-re.patch",3,"No","https://jira01.devtools.intel.com/browse/OAM-9694"
"drivers/gpu/drm/i915","0003-FOR_UPSTREAM-VPG-drm-i915-fix-per-engine-reset-stats.patch",1,"No",""
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Modify-audio_port-to-identify-.patch",3,"No","https://jira01.devtools.intel.com/browse/GMINL-20910"
"drivers/gpu/drm/i915","Revert-FOR_UPSTREAM-VPG-drm-i915-Update-pll-values-f.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-14849"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-vco-values-for-CHT-DP.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-14849"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Prevent-HDMI-EDID-read-err.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-16631"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Make-pages-of-GFX-allocati.patch",5,"Yes","https://jira01.devtools.intel.com/browse/OAM-13363"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-runtime-PM-get-put-cal.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-14738"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Change-permissions-for-i915_vi.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-2284"
"drivers/gpu/drm/i915","LOCKDEP-Correct-some-wrong-lock-initializations.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-28630"
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Check-if-Panel-fitter-width-an.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-10776"
"drivers/gpu/drm/i915","Revert-SQUASHME-VPG-drm-i915-When-multiple-planes-ar.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-11578"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Add-DCOAMP-support-for-CHT.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-14849"
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Update-limits-for-CHV-PLL.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-14849"
"drivers/gpu/drm/i915","Revert-REVERTME-VPG-drm-i915-Fix-m2-programming-for-.patch",2,"No","https://jira01.devtools.intel.com/browse/OAM-14849"
"drivers/gpu/drm/i915","0032-Revert-SQUASHME-VPG-drm-i915-Remove-pin-unpin-fence-.patch",1,"No",""
"drivers/gpu/drm/i915","0033-Revert-FOR_UPSTREAM-VPG-drm-i915-Framebuffers-need-n.patch",2,"No",""
"drivers/gpu/drm/i915","0034-FROM_UPSTREAM-VPG-drm-i915-Fallback-to-using-unmappa.patch",3,"Yes","http://lists.freedesktop.org/archives/intel-gfx/2015-March/062395.html"
"drivers/gpu/drm/i915","0051-REVERTME-VPG-drm-i915-Fixed-critical-KW-issues.patch",10,"No",""
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-Fix-IPANIC-of-intel_get_crtc_s.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-30345"
"drivers/gpu/drm/i915","0053-FOR_UPSTREAM-VPG-drm-i915-Generic-DRRS-state-Machine.patch",5,"No",""
"drivers/gpu/drm/i915","0001-FROM_UPSTREAM-VPG-drm-i915-Pad-GTT-views-of-exec-obj.patch",6,"Yes",""
"drivers/gpu/drm/i915","0054-FOR_UPSTREAM-VPG-drm-i915-Implementation-of-Generic-.patch",6,"No",""
"drivers/gpu/drm/i915","0055-FOR_UPSTREAM-VPG-drm-i915-Adjusting-the-pclk-for-dua.patch",1,"No",""
"drivers/gpu/drm/i915","0057-FOR_UPSTREAM-VPG-drm-i915-VLV-CHV-dsi-drrs-support.patch",4,"No",""
"drivers/gpu/drm/i915","0002-FOR_UPSTREAM-VPG-Correcting-the-reg-definitions-for-.patch",1,"No",""
"drivers/gpu/drm/i915","0005-Revert-FOR_UPSTREAM-VPG-drm-i915-gen8-Apply-Per-cont.patch",4,"No",""
"drivers/gpu/drm/i915","0056-Revert-REVERTME-VPG-drm-i915-configure-dual-link-pcl.patch",1,"No",""
"drivers/gpu/drm/i915","0058-FOR_UPSTREAM-VPG-drm-i915-generic-eDP-DRRS-implement.patch",6,"No",""
"drivers/gpu/drm/i915","0004-FOR_UPSTREAM-VPG-drm-i915-Remove-redundant-PORT_HOTP.patch",1,"No","https://jira01.devtools.intel.com/browse/GMINL-14778"
"drivers/gpu/drm/i915","0060-FOR_UPSTREAM-VPG-drm-i915-Cloned-mode-check.patch",1,"No",""
"drivers/gpu/drm/i915","0059-FOR_UPSTREAM-VPG-drm-i915-VLV-CHT-specific-eDP-DRRS-.patch",1,"No",""
"drivers/gpu/drm/i915","0061-FOR_UPSTREAM-VPG-drm-i915-FB-status-notification-to-.patch",2,"No",""
"drivers/gpu/drm/i915","FOR_UPSTREAM-VPG-drm-i915-Reject-color-key-request-f.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-10857"
"drivers/gpu/drm/i915","0062-FOR_UPSTREAM-VPG-drm-i915-Initializing-DRRS-for-all-.patch",1,"No",""
"drivers/gpu/drm/i915","0001-SQUASHME-VPG-drm-i915-To-fix-KW-scan-issue.patch",1,"No",""
"drivers/gpu/drm/i915","0002-FOR_UPSTREAM-VPG-drm-i915-fix-event-memory-leak-when.patch",1,"No",""
"drivers/gpu/drm/i915","SQUASHME-VPG-drm-i915-add-proper-print-level-for-pfi.patch",1,"No","https://jira01.devtools.intel.com/browse/OAM-8771"
"drivers/gpu/drm/i915","0003-SQUASHME-VPG-drm-i915-vlv-Remove-unnecessary-mutex-a.patch",1,"No",""
"drivers/gpu/drm/i915","0004-FOR_UPSTREAM-VPG-drm-i915-chv-Enabling-RC6-immediate.patch",1,"No",""
"drivers/gpu/drm/i915","0006-FROM_UPSTREAM-VPG-drm-i915-Add-tracepoints-to-track-.patch",4,"No",""
"drivers/gpu/drm/i915","0001-SQUASHME-VPG-drm-i915-Avoid-disabling-Image-Enhancem.patch",1,"No",""
"drivers/gpu/drm/i915","0001-SQUASHME-VPG-drm-i915-Disable-DPST-IE-in-dpms_off.patch",2,"No","https://jira01.devtools.intel.com/browse/GMINL-17475"
"drivers/gpu/drm/i915","0003-SQUASHME-VPG-drm-Use-right-level-of-log-message-in-s.patch",1,"No","https://jira01.devtools.intel.com/browse/IMINAN-31068"
